schema,table_name,column_name,datatype,nullable,is_pk,definition
SCM,"SXARCMERPerDiemExceptionChargeTxnCode","Build","int",false,false,"Identifies the build number and patch level of the software that inserted/updated this row. The format is the Build number followed by 3 digits for the patch level which is typically 000. The build number is tied to specific versions of the software, e.g. Sunrise 15.3 is Build 5021, Sunrise 16.3 is Build 5503."
SCM,"SXARCMERPerDiemExceptionChargeTxnCode","TouchedBy","varchar(50)",false,false,"Information about the user that last updated the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXARCMERPerDiemExceptionChargeTxnCode","TouchedWhenUTC","datetimeoffset(3)",false,false,"The date and time that the row was last updated including the time zone offset from UTC, for example 2015-01-30 04:55:04.372 -05:00. The date and time is based on the Enterprise Time Zone."
SCM,"SXARCMERPerDiemExceptionChargeTxnCode","CreatedBy","varchar(50)",false,false,"Information about the user that created the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXARCMERPerDiemExceptionChargeTxnCode","CreatedWhenUTC","datetimeoffset(3)",false,false,"The date and time that the row was created including the time zone offset from UTC, for example 2015-01-30 04:55:04.372 -05:00. The date and time is based on the Enterprise Time Zone."
SCM,"SXARCMERPerDiemExceptionChargeTxnCode","MSRowVersion","timestamp",false,false,"Optimistic lock identifier using rowversion datatype."
SCM,"SXARCMERPerDiemExceptionChargeTxnCode","MSReplrowguid","uniqueidentifier",false,false,"Unique GUID used to support merge replication."
SCM,"SXARCMERPerDiemExceptionChargeTxnCode","ERPerDiemExceptionChargeTxnCodeID","int",false,true,"Auto generated unique primary key value."
SCM,"SXARCMERPerDiemExceptionChargeTxnCode","PerDiemExceptionID","int",false,false,"A foreign key to the PerDiemExceptionID column in the SXARCMERPerDiemException table."
SCM,"SXARCMERPerDiemExceptionChargeTxnCode","TransactionCodeMasterID","int",false,false,"A foreign key to the TransactionCodeMasterID column in the SXARCMTransactionCodeMaster table."
SCM,"SXARCMAbstractVisitDetail","Build","int",false,false,"Identifies the build number and patch level of the software that inserted/updated this row. The format is the Build number followed by 3 digits for the patch level which is typically 000. The build number is tied to specific versions of the software, e.g. Sunrise 15.3 is Build 5021, Sunrise 16.3 is Build 5503."
SCM,"SXARCMAbstractVisitDetail","TouchedBy","varchar(50)",false,false,"Information about the user that last updated the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXARCMAbstractVisitDetail","TouchedWhenUTC","datetimeoffset(3)",false,false,"The date and time that the row was last updated including the time zone offset from UTC, for example 2015-01-30 04:55:04.372 -05:00. The date and time is based on the Enterprise Time Zone."
SCM,"SXARCMAbstractVisitDetail","CreatedBy","varchar(50)",false,false,"Information about the user that created the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXARCMAbstractVisitDetail","CreatedWhenUTC","datetimeoffset(3)",false,false,"The date and time that the row was created including the time zone offset from UTC, for example 2015-01-30 04:55:04.372 -05:00. The date and time is based on the Enterprise Time Zone."
SCM,"SXARCMAbstractVisitDetail","MSRowVersion","timestamp",false,false,"Optimistic lock identifier using rowversion datatype."
SCM,"SXARCMAbstractVisitDetail","AbstractVisitDetailID","bigint",false,true,"Auto generated unique primary key value."
SCM,"SXARCMAbstractVisitDetail","ClientVisitGUID","HVCIDdt",false,false,"Visit ID from AM"
SCM,"SXARCMAbstractVisitDetail","InsZipCode","varchar(10)",true,false,"PHI: Zip code of insurance company"
SCM,"SXARCMAbstractVisitDetail","AdmitTypeID","int",true,false,"Admit type from AM"
SCM,"SXARCMAbstractVisitDetail","IsAdmitThroughER","bit",false,false,"Is  visit admit through ER"
SCM,"SXARCMAbstractVisitDetail","AdmitSourceId","int",true,false,"Admit source From AM"
SCM,"SXARCMAbstractVisitDetail","IsReAdmitWithin30Days","bit",false,false,"This indicates whether the patient was readmitted within 30 days."
SCM,"SXARCMAbstractVisitDetail","ReAdmissionCount","int",false,false,"Number of Readmission count"
SCM,"SXARCMAbstractVisitDetail","DischargeLocationGUID","numeric(16, 0)",true,false,"Foreign key to CV3DischargeLocation"
SCM,"SXARCMAbstractVisitDetail","DischargeDispositionGUID","numeric(16, 0)",true,false,"Foreign key to CV3DischargeDisposition"
SCM,"SXARCMAbstractVisitDetail","DischargeConditionID","int",true,false,"Foreign key to SXAAMDischargeCondition"
SCM,"SXARCMAbstractVisitDetail","IsAutopsy","bit",false,false,"Is Autopsy done or not"
SCM,"SXARCMAbstractVisitDetail","IsMedicalExaminerAssigned","bit",false,false,"Medical Examiner assigned or not"
SCM,"SXARCMAbstractVisitDetail","PostOPOR","varchar(2)",true,false,"Post OP/ OR"
SCM,"SXARCMAbstractVisitDetail","IsUnder48Hrs","bit",false,false,"This indicates whether the visit is within 48 hrs. of previous visit."
SCM,"SXARCMAbstractVisitDetail","PrimaryORPhysicianID","HVCIDdt",true,false,"FK to cv3careprovider"
SCM,"SXARCMAbstractVisitDetail","AdmittingDiagnosisCode","varchar(20)",true,false,"Admitting diagnosis Code"
SCM,"SXARCMAbstractVisitDetail","NewBornbabyWeight","numeric(10, 4)",true,false,"Stores New born baby weight"
SCM,"SXARCMAbstractVisitDetail","MothersMRN","varchar(10)",true,false,"PHI: MRN of mother"
SCM,"SXARCMAbstractVisitDetail","AGAR1Min","int",true,false,"This is a numeric field which is filled in case of new born baby."
SCM,"SXARCMAbstractVisitDetail","AGAR5MIN","int",true,false,"This is a numeric field which is filled in case of new born baby."
SCM,"SXARCMAbstractVisitDetail","AbstractStatusID","int",true,false,"A foreign key to the AbstractStatusID column in the SXARCMAbstractStatus table."
SCM,"SXARCMAbstractVisitDetail","AbstractCompletedBY","varchar(50)",true,false,"User who has completed the abstract."
SCM,"SXARCMAbstractVisitDetail","AbstractStateCodeID","int",true,false,"A foreign key to the AbstractStateCodeID column in the SXARCMAbstractStateCode table."
SCM,"SXARCMAbstractVisitDetail","AbstractCompletedUTC","datetimeoffset(3)",true,false,"Abstract Completed Date"
SCM,"SXARCMAbstractVisitDetail","CauseOfDeath","varchar(50)",true,false,"PHI: Free text describing cause of death"
SCM,"SXARCMAbstractVisitDetail","ReleaseForBillingUTC","datetimeoffset(3)",true,false,"Billing Release Date"
SCM,"SXARCMAbstractVisitDetail","AdmitWeight","numeric(10, 4)",true,false,"Stores Admit weight"
SCM,"SXARCMAbstractVisitDetail","DischargeWeight","numeric(10, 4)",true,false,"Stores Discharge weight"
SCM,"SXARCMAbstractVisitDetail","BirthFacility","HVCIDdt",true,false,"Foreign key to cv3location for facility"
SCM,"SXARCMAbstractVisitDetail","GestationalWeek","int",true,false,"Number of  Gestational Weeks"
SCM,"SXARCMAbstractVisitDetail","GestationalDay","int",true,false,"Number of  Gestational days"
SCM,"SXARCMAbstractVisitDetail","DayOnVentilator","int",true,false,"Number of days on ventilator"
SCM,"SXARCMAbstractVisitDetail","DayOnHyperalimentation","int",true,false,"Number of days in hyperpigmentation"
SCM,"SXARCMAbstractVisitDetail","DayOnECMO","int",true,false,"Days on ECMO"
SCM,"SXARCMAbstractVisitDetail","AGAR10MIN","int",true,false,"This is a numeric field which is filled in case of new born baby"
SCM,"SXARCMAbstractVisitDetail","AbstractReleaseBy","varchar(50)",true,false,"User who has Released abstract for billing"
SCM,"SXARCMAbstractVisitDetail","AttendPhysicianID","bigint",true,false,"Attending Physician"
SCM,"SXARCMAbstractVisitDetail","AdmitPhysicianID","bigint",true,false,"Admitting Physician"
SCM,"SXARCMAbstractVisitDetail","ReferringPhysicianID","bigint",true,false,"Referring Physician"
SCM,"SXARCMAbstractVisitDetail","ReferringAgencyID","numeric(16, 0)",true,false,"Referring Agency"
SCM,"SXARCMAbstractVisitDetail","SurgeonPhysicianID","HVCIDdt",true,false,"Surgeon Physician"
SCM,"SXARCMAbstractVisitDetail","MappedAdmittingDiagnosisCode","varchar(20)",true,false,"Admitting diagnosis Code"
SCM,"SXARCMAbstractVisitDetail","IsCodedICD10","bit",false,false,"Flag to identify that Diagnosis code is for ICD10 or not"
SCM,"SXARCMAbstractVisitDetail","IsOrphanDiagnosisICD10Code","bit",false,false,"Flag indicated that ICD10 code is orphan and we do not have any ICD9 Mapping for it"
SCM,"SXARCMAbstractVisitDetail","CustomTileData","xml",true,false,"PHI: XMl which will contain data mapped with UDDI fields"
SCM,"SXARCMAbstractVisitDetail","AdmittingDiagnosisCode10","varchar(20)",true,false,"Store Admitting diagnosis code for ICD10"
SCM,"SXARCMAbstractVisitDetail","MSReplrowguid","uniqueidentifier",false,false,"Unique GUID used to support merge replication."
SCM,"SXARCMAbstractVisitDetail","IsBulkCoded","bit",true,false,"Is Bulk Coded"
SCM,"SXAMMDispensedItemProduct","SiteID","smallint",false,false,"Identifies the unique distributed database ID where the row was inserted. Distributed databases are no longer supported so this column is deprecated."
SCM,"SXAMMDispensedItemProduct","Build","int",false,false,"Identifies the build number and patch level of the software that inserted/updated this row. The format is the Build number followed by 3 digits for the patch level which is typically 000. The build number is tied to specific versions of the software, e.g. Sunrise 15.3 is Build 5021, Sunrise 16.3 is Build 5503."
SCM,"SXAMMDispensedItemProduct","TouchedBy","varchar(50)",false,false,"Information about the user that last updated the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXAMMDispensedItemProduct","TouchedWhen","datetime",false,false,"The date and time that the row was last updated and will be based on the Enterprise time zone."
SCM,"SXAMMDispensedItemProduct","CreatedBy","varchar(50)",false,false,"Information about the user that created the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXAMMDispensedItemProduct","CreatedWhen","datetime",false,false,"The date and time that the row was created and will be based on the Enterprise time zone."
SCM,"SXAMMDispensedItemProduct","Active","bit",false,false,"Denotes whether the row is active or not, 0 means the row has been soft deleted or deactivated."
SCM,"SXAMMDispensedItemProduct","DispensedItemProductID","bigint",false,true,"Auto generated unique primary key value."
SCM,"SXAMMDispensedItemProduct","OrderOptionComponentID","bigint",false,false,"A foreign key to the OrderOptionComponentID column in the SXAMMOrderOptionComponent table."
SCM,"SXAMMDispensedItemProduct","DispensedQty","numeric(14, 4)",false,false,"Identifies the actual quantity that was dispensed for the product."
SCM,"SXAMMDispensedItemProduct","MSrepl_tran_version","uniqueidentifier",false,false,"Optimistic lock identifier."
SCM,"SXAMMDispensedItemProduct","StockItemProductID","int",true,false,"A foreign key to the StockItemProductID column in the SXAMMStockItemProduct table."
