schema,table_name,definition,column_count,has_pk
SCM,"SXARCMHL7ErrorCodeMaster","Table will hold all the error codes generated while processing HL7 interface messages",12,true
SCM,"SXAHMVaccineLotSource","This Health Management configuration dictionary defines the origin company, branch of government(Federal, State), and/or location of a Vaccine Lot.",10,true
SCM,"SXAEMObsComponentXRef","The SXAEMObsComponentXRef table stores EM Components Selected for observations, list items,radio button and checkbox datatype items.",14,true
SCM,"CV3OrderEntryFieldGridItem","Defines which data items are to appear in a multi-order grid control.",17,true
SCM,"SXARCMMigratedPluginConfig","This table will be used to hold the SFM Data Migration plugin configuration data. This table will have preconfigured data which will be deliverd as data load.",7,true
SCM,"CV3ClinicalPathwayHeader","Defines rows and columns for a clinical pathway. Columns represent the dates that an item should occur. Rows can be defined to be either a health issue or an order category type.",27,true
SCM,"SXADMQuestion","List of custom questions across the entire application.",12,true
SCM,"SXASNSectionSource","This table is used to store the source items selected for a given section within a Pull set on a Structured Note document.",18,true
SCM,"SXACCCountry","Travel history will consist of ISO 3166-1 countries and this table will store the list of countries to be dispayed in travel history dialog. It will be synced using ATP content using existing TermSync job.",12,true
SCM,"SXASRGSurgeryRolePolicy","This surgery table is a header table for surgery role policies",10,true
SCM,"CV3Location","The location within the care enterprise. May or may not be a client location. Locations may contain other locations.",75,true
SCM,"SXAESApptReminderStatusMapping","The purpose of this table is to save appointment reminder specific information.",13,true
SCM,"SXAEDI835XMLStatus","Holds definition data for 835 file record status in SXAEDI835XML",9,true
SCM,"SXARCMRevenueCycleDetailBillingModifierXREF","Stored reference for Revenue Cycle Detail and Billing Modifier",10,true
SCM,"SXARCMSRMonetaryValueCode","Stores translation configurations of standard Revenue code and CPT/HCPCS code to respective state codes for regulatory reports",9,true
SCM,"SXAAMBOutpatientReconciliation","Contains outpatient medication reconciliation header records.",18,true
SCM,"CV3ClientUserData","Stores facility defined information associated with a Financially Responsible Party contract.",15,true
SCM,"CV3KnowledgeItemTextLine","The long textual portion of a knowledge tree item.",14,true
SCM,"SXADRClientDocumentSuppressARC","SCM will require a table to store the Archived Community Document Suppressed information, when user clicks the Document tab and perform Suppress Community Document operation.",8,true
SCM,"CV3TaskModificationHistory","Domain object used to store audit trail of changes to order task",20,true
SCM,"SXASCLVisitSOS","Sunrise Charge Logic Visit (Encounter) SOS  table",13,true
SCM,"SXAESLocationDefaultResourcePickList","Location Defaults are now supposed to have an resource picklist associated with them, this table will hold the resource picklist for a location default.",11,true
SCM,"SXARCMOutputMediaType","Storing Claim Output media type information like Paper, Electronic etc.",10,true
SCM,"SXACareProviderXInfo","Table to store the CareProvider extended information as: the electronic signature",10,true
SCM,"CV3EnterpriseVisitData","Contains the enterprise-defined data for a client visit.",163,true
SCM,"SXAAMBSVCustomColumnsDetails","To store custom column attributes",11,true
SCM,"SXADMQuestionListEntry","List of allowable values for custom questions that are ""single value list"" questions",13,true
SCM,"SXARCMERASABaseFee","It store ASA base fee file data",11,true
SCM,"SXARCMDenialConfigClaimReasonExclusionAdjTxnCode","This table is used to store Denial Config Claim Reason Exclusion Adjustment Transaction Codes",16,true
SCM,"SXAINVMasterItemSourceXref","Link to Source and Manufacturer for each Master Item",13,true
SCM,"CV3MultumDosageRange","Table containing catalog item definitions",18,true
SCM,"SXAEDI835X12Status","Holds definition data for 835 file record status in SXAEDI835XML",9,true
SCM,"SXAINVMasterItemIdentifierTypeXref","Any Identifier or Alternate ID that is associated with the Master Item",13,true
SCM,"CV3AllergyDeclTemplate","The template of an allergy. This allows allergies to be entered from the Knowledge Tree. When entered from the Knowledge Tree (client document), this template is used to provide default values.",41,true
SCM,"SXASRGService","Surgical service that consists of a surgical service group like cardiovascular and optionally a sub-group like pediatrics",12,true
SCM,"SXAAMBScriptFavoriteCategoryXRef","For the Ambulatory Rx Writer, users will be given the ability to save their favorite prescriptions.  This table will store a physician�s favorite prescriptions by category.",10,false
SCM,"SXAAMBDrugName","Stores a list of both brand and generic drug names as specified by the drug catalog source.",12,true
SCM,"SXARCMFinancialClass","This is a master table that contains all financial classes.",11,true
SCM,"SCMObsFSGrandTotals","Stores the grand totals on a flowsheet",21,true
SCM,"SXARCMChargeSummaryConfig","This table is created to store charge summarization configurations.",37,true
SCM,"SXARCMNYLocationOfServiceCodeTranslation","This table is created for new configuration for NY Location Of Service Translation",13,true
SCM,"SXACDLMList","It will hold the ListManager lists.",11,true
SCM,"SXARCMERFeeScheduleConfigCPTHCPCSDetail","Store the Fee schedule Configuration Code details for respective level like Master/Department/Provider if code type is CPTHCPCDetails",19,true
SCM,"SXARCMAbstractChargeMergeConfigDetail","Store Configuration for Rev-CPTHCPCS code Combination Detail",18,true
SCM,"SXARCM835BatchCompletionSelection","Storing 835 Batch Completion Selection Information like Process and Lock, Auto Process and Post etc.",11,true
SCM,"SXAAMBWMAgeRange","A table to store the list of age ranges used to create wellness management schedules.",10,true
SCM,"SXASRGDelayReasonTimeTypeXRef","The purpose of this table is to stored the time type references for Surgery Delay reasons dictionary",10,true
SCM,"SXAESMasterCalendarHistory","Table used to store history of changes to master calendars and exceptions.",18,true
SCM,"SXAANCFlag","Store Flag settings- alert image icons will display on Gateway worklist column",14,true
SCM,"CV3PhysicalNoteType","Dictionary of Physical Note Types.",17,true
SCM,"SXAAMBRxAlert","For Rx Writer, the system needs to log all alerts generated when prescriptions are written for audit purposes.  These differ from CV3AlertDeclarations because these alerts will not appear anywhere else in the application and do not contain the same information as CDS alerts (ChartGUID, ClientVisitGUID, etc).",17,true
SCM,"SXASRGModificationHistory","Track all modifications to surgical cases",11,true
SCM,"CV3OrderEntryField","Field on an order form or other user-definable form.",42,true
SCM,"SXAMMOrderOptionIVInfo","IVPB and LVP order need to have specific information on the labels about the current bag number and the administration times.  Orders are allowed to be modified that require the information for the currently dispensed bags to be reprinted.  In order to properly re-print the label information with the new order parameters the original parameters need to be stored for comparison.  Also because labels are printed for the current filling period and the next filling period by different processes we need to store the different IVPB and LVP parameter state for both processes.  This table will contain data all filling period changes as an order is processed from start to stop.",20,true
SCM,"SXAAMBSBillTemplate","SuperBill Template Header",12,true
SCM,"SXAMMChargeAlgorithm","This entity contains a list of Charge Algorithms that are defined for the entire enterprise. Each Charge Algorithm can be associated with multiple Generic Items.For example. Cost Type: AWP,  Charge Code: 102883, Charge Code Type: Hospital",14,true
SCM,"SXAINVSource","Table to list Sources and Manufacturers for Inventory Items",15,true
SCM,"SXARCMTileType","Stores all the types of tiles supported by the system.",9,true
SCM,"SXARCMClaimDataTransformationMaster","This table stores the data transformation details which is used to generate claim field value that derives from other source.",13,true
SCM,"SXARCMActivityDelayJob","Stores the start of activity with active state, once completed the service can mark it InActive. Till then somebody can hold certain processing",11,true
SCM,"CV3AlertMessageRepository","Used in conjunction with CV3AlertRepository when the alert text is more than 255 characters",16,true
SCM,"SXARCMAbstractEncoderFacility","Added new column ThreeMSystemDictionaryID",18,true
SCM,"SXASRGCasePreferenceCard","SXASRGCasePreferenceCard",13,true
SCM,"SXAMMAuditField","MM's Auding table to keep track of all objects/tables and attributes/field name that are audited. If there is no data in this table, auditing is turned off.",14,true
SCM,"SXAANCExamBillingHeader","Header information for ancillary billing",13,true
SCM,"SXARCMEpisodeSubType","Storing Episode information like Receivable, Non-receivable etc.",11,true
SCM,"CV3UnloadJobDefinition","Contains jobs that are created through the Query Control dialog box in the Express Load application.",18,true
SCM,"SXAAMGroupPracticeCommonSetting","Save group pratice ralated config records",10,true
SCM,"CV3OrderReconcileDtl","Contains Order reconciliation details. Each row represents an action taken on an order during a particular reconciliation",40,true
SCM,"SXAEISDbmsDataType","Defines Dbms data types such as varchar, int, numeric, etc.",17,true
SCM,"SXARCMChargeIntervalDictionary","The table will represents Charge Interval  system Dictionary",10,true
SCM,"SXARCMClaimResubmission","table for resubmitted claims",13,true
